Id,Project Id,Armour Type,Armour Slope [v:h],Armour Density [kg/m3],Armour Mass [kg],Water Density [kg/m3],Offshore Significant Wave Height [m],Offshore Bed Elevation [m Datum],Average slope between offshore wave location and in front of Section [v:h],Significant Wave Height at Toe [m],Bed Elevation at Toe [m Datum],Peak Wave Period [s],Number of Waves [-],Crest Level [m Datum],Water Level [ m Datum],Notional Permeability [-],Damage [%]
2608,10,ROCK,1:04,2682.6,180,1020,1.74732618,-9.030109456, 1:1000,1.74732618,-9.030109456,5.005964693,3000,112.8763682,0,0.1,5.57
2609,10,ROCK,1:04,2682.6,180,1020,1.843271093,-9.030109456, 1:1000,1.843271093,-9.030109456,5.039561771,3000,112.8763682,0,0.1,7.89
2610,10,ROCK,1:04,2682.6,180,1020,1.973078916,-9.030109456, 1:1000,1.973078916,-9.030109456,4.972367614,3000,112.8763682,0,0.1,8.73
2611,10,ROCK,1:04,2682.6,180,1020,2.152552341,-9.030109456, 1:1000,2.152552341,-9.030109456,5.106755928,3000,112.8763682,0,0.1,13.26
2612,10,ROCK,1:04,2667.3,178.973384,1020,1.312752162,-9.030109456, 1:1000,1.312752162,-9.030109456,8.197687148,3000,112.8763682,0,0.1,7.77
2613,10,ROCK,1:04,2667.3,178.973384,1020,1.510285806,-9.030109456, 1:1000,1.510285806,-9.030109456,8.500060854,3000,112.8763682,0,0.1,11.98
2614,10,ROCK,1:04,2667.3,178.973384,1020,1.118604809,-9.030109456, 1:1000,1.118604809,-9.030109456,8.399269618,3000,112.8763682,0,0.1,5.56
2615,10,ROCK,1:04,2667.3,178.973384,1020,0.784490759,-9.030109456, 1:1000,0.784490759,-9.030109456,8.500060854,3000,112.8763682,0,0.1,1.91
2616,10,ROCK,1:04,2667.3,178.973384,1020,1.775545272,-9.030109456, 1:1000,1.775545272,-9.030109456,8.500060854,3000,112.8763682,0,0.1,25.96
2617,10,ROCK,1:04,2667.3,178.973384,1020,1.343228782,-9.030109456, 1:1000,1.343228782,-9.030109456,11.79257454,3000,112.8763682,0,0.1,13.36
2618,10,ROCK,1:04,2667.3,178.973384,1020,0.936873856,-9.030109456, 1:1000,0.936873856,-9.030109456,11.79257454,3000,112.8763682,0,0.1,1.74
2619,10,ROCK,1:04,2667.3,178.973384,1020,1.223579831,-9.030109456, 1:1000,1.223579831,-9.030109456,11.79257454,3000,112.8763682,0,0.1,9.41
2620,10,ROCK,1:04,2667.3,178.973384,1020,1.089256953,-9.030109456, 1:1000,1.089256953,-9.030109456,11.79257454,3000,112.8763682,0,0.1,5.56
2621,10,ROCK,1:04,2667.3,178.973384,1020,1.5757541,-9.030109456, 1:1000,1.5757541,-9.030109456,11.79257454,3000,112.8763682,0,0.1,28.75
2622,10,ROCK,1:04,2667.3,178.973384,1020,1.37031911,-9.030109456, 1:1000,1.37031911,-9.030109456,4.770785143,3000,112.8763682,0,0.1,3.2
2623,10,ROCK,1:04,2667.3,178.973384,1020,1.942602297,-9.030109456, 1:1000,1.942602297,-9.030109456,5.005964693,3000,112.8763682,0,0.1,7.77
2624,10,ROCK,1:04,2667.3,178.973384,1020,2.229308272,-9.030109456, 1:1000,2.229308272,-9.030109456,5.005964693,3000,112.8763682,0,0.1,10.88
2625,10,ROCK,1:04,2667.3,178.973384,1020,1.671699013,-9.030109456, 1:1000,1.671699013,-9.030109456,4.770785143,3000,112.8763682,0,0.1,6.46
2626,10,ROCK,1:04,2667.3,178.973384,1020,1.504641988,-9.030109456, 1:1000,1.504641988,-9.030109456,4.770785143,3000,112.8763682,0,0.1,3.9
2627,10,ROCK,1:04,2667.3,178.973384,1020,1.71684956,-9.030109456, 1:1000,1.71684956,-9.030109456,6.585027381,3000,112.8763682,0,0.1,10.76
2628,10,ROCK,1:04,2667.3,178.973384,1020,1.318395981,-9.030109456, 1:1000,1.318395981,-9.030109456,6.450639067,3000,112.8763682,0,0.1,4.67
2629,10,ROCK,1:04,2667.3,178.973384,1020,0.997827095,-9.030109456, 1:1000,0.997827095,-9.030109456,6.585027381,3000,112.8763682,0,0.1,2.15
2630,10,ROCK,1:04,2667.3,178.973384,1020,1.530603553,-9.030109456, 1:1000,1.530603553,-9.030109456,6.517833224,3000,112.8763682,0,0.1,8.53
2631,10,ROCK,1:04,2667.3,178.973384,1020,2.036289682,-9.030109456, 1:1000,2.036289682,-9.030109456,6.585027381,3000,112.8763682,0,0.1,20.08
2632,10,ROCK,1:04,2667.3,178.973384,1020,1.730394724,-9.030109456, 1:1000,1.730394724,-9.030109456,6.585027381,3000,112.8763682,0,0.1,3.93
2633,10,ROCK,1:04,2667.3,178.973384,1020,2.03854721,-9.030109456, 1:1000,2.03854721,-9.030109456,6.719415695,3000,112.8763682,0,0.1,6.02
2634,10,ROCK,1:04,2667.3,178.973384,1020,1.741682361,-9.030109456, 1:1000,1.741682361,-9.030109456,6.719415695,3000,112.8763682,0,0.1,11.64
2635,10,ROCK,1:04,2667.3,178.973384,1020,1.72587967,-9.030109456, 1:1000,1.72587967,-9.030109456,6.585027381,3000,112.8763682,0,0.1,11.13
2636,10,ROCK,1:04,2667.3,178.973384,1020,1.729265961,-9.030109456, 1:1000,1.729265961,-9.030109456,6.585027381,3000,112.8763682,0,0.1,10.47
2637,10,ROCK,1:06,2682.6,180,1020,1.929057132,-9.030109456, 1:1000,1.929057132,-9.030109456,8.500060854,3000,112.8763682,0,0.1,6.64
2638,10,ROCK,1:06,2682.6,180,1020,2.565679849,-9.030109456, 1:1000,2.565679849,-9.030109456,8.399269618,3000,112.8763682,0,0.1,21.47
2639,10,ROCK,1:06,2682.6,180,1020,1.28453307,-9.030109456, 1:1000,1.28453307,-9.030109456,8.500060854,3000,112.8763682,0,0.1,2.81
2640,10,ROCK,1:06,2682.6,180,1020,2.268815001,-9.030109456, 1:1000,2.268815001,-9.030109456,8.500060854,3000,112.8763682,0,0.1,13.29
2641,10,ROCK,1:06,2682.6,180,1020,1.990010371,-9.030109456, 1:1000,1.990010371,-9.030109456,10.34790017,3000,112.8763682,0,0.1,15.53
2642,10,ROCK,1:06,2682.6,180,1020,1.317267217,-9.030109456, 1:1000,1.317267217,-9.030109456,10.34790017,3000,112.8763682,0,0.1,5.07
2643,10,ROCK,1:06,2682.6,180,1020,1.692016759,-9.030109456, 1:1000,1.692016759,-9.030109456,10.34790017,3000,112.8763682,0,0.1,8.6
2644,10,ROCK,1:06,2682.6,180,1020,0.945903965,-9.030109456, 1:1000,0.945903965,-9.030109456,10.34790017,3000,112.8763682,0,0.1,1.25
2645,10,ROCK,1:06,2682.6,180,1020,2.276716346,-9.030109456, 1:1000,2.276716346,-9.030109456,10.65027388,3000,112.8763682,0,0.1,23.83
2646,10,ROCK,1:06,2682.6,180,1020,1.719107088,-9.030109456, 1:1000,1.719107088,-9.030109456,13.17005476,3000,112.8763682,0,0.1,19.92
2647,10,ROCK,1:06,2682.6,180,1020,1.02378866,-9.030109456, 1:1000,1.02378866,-9.030109456,12.93487521,3000,112.8763682,0,0.1,4.41
2648,10,ROCK,1:06,2682.6,180,1020,0.773203122,-9.030109456, 1:1000,0.773203122,-9.030109456,12.93487521,3000,112.8763682,0,0.1,2.53
2649,10,ROCK,1:06,2682.6,180,1020,1.281146779,-9.030109456, 1:1000,1.281146779,-9.030109456,12.93487521,3000,112.8763682,0,0.1,6.19
2650,10,ROCK,1:06,2682.6,180,1020,1.495611879,-9.030109456, 1:1000,1.495611879,-9.030109456,12.66609858,3000,112.8763682,0,0.1,10.48
2651,10,ROCK,1:06,2682.6,180,1020,2.649208362,-9.030109456, 1:1000,2.649208362,-9.030109456,7.223371872,3000,112.8763682,0,0.1,17.42
2652,10,ROCK,1:06,2682.6,180,1020,2.022744518,-9.030109456, 1:1000,2.022744518,-9.030109456,7.223371872,3000,112.8763682,0,0.1,10.4
2653,10,ROCK,1:06,2682.6,180,1020,1.362417764,-9.030109456, 1:1000,1.362417764,-9.030109456,7.290566029,3000,112.8763682,0,0.1,2.61
2654,10,ROCK,1:06,2682.6,180,1020,1.692016759,-9.030109456, 1:1000,1.692016759,-9.030109456,7.223371872,3000,112.8763682,0,0.1,6.56
2655,10,ROCK,1:06,2682.6,180,1020,2.851257061,-9.030109456, 1:1000,2.851257061,-9.030109456,7.290566029,3000,112.8763682,0,0.1,20.81
2656,10,ROCK,1:06,2682.6,180,1020,2.161582451,-9.030109456, 1:1000,2.161582451,-9.030109456,6.013877047,3000,112.8763682,0,0.1,10.73
2657,10,ROCK,1:06,2682.6,180,1020,2.392979006,-9.030109456, 1:1000,2.392979006,-9.030109456,6.215459518,3000,112.8763682,0,0.1,9.03
2658,10,ROCK,1:06,2682.6,180,1020,2.755312148,-9.030109456, 1:1000,2.755312148,-9.030109456,6.450639067,3000,112.8763682,0,0.1,17.35
2659,10,ROCK,1:06,2682.6,180,1020,1.714592033,-9.030109456, 1:1000,1.714592033,-9.030109456,4.972367614,3000,112.8763682,0,0.1,1.74
2660,10,ROCK,1:06,2682.6,180,1020,2.013714409,-9.030109456, 1:1000,2.013714409,-9.030109456,5.173950085,3000,112.8763682,0,0.1,3.84
2661,10,ROCK,1:06,2682.6,180,1020,2.352343513,-9.030109456, 1:1000,2.352343513,-9.030109456,5.241144242,3000,112.8763682,0,0.1,6.88
2662,10,ROCK,1:06,2682.6,180,1020,2.178513906,-9.030109456, 1:1000,2.178513906,-9.030109456,6.148265361,3000,112.8763682,0,0.1,7.89
2663,10,ROCK,1:03,2667.3,178.973384,1020,1.067810443,-9.030109456, 1:1000,1.067810443,-9.030109456,8.500060854,3000,112.8763682,0,0.5,0.99
2664,10,ROCK,1:03,2667.3,178.973384,1020,1.178429284,-9.030109456, 1:1000,1.178429284,-9.030109456,8.500060854,3000,112.8763682,0,0.5,2.55
2665,10,ROCK,1:03,2667.3,178.973384,1020,1.369190346,-9.030109456, 1:1000,1.369190346,-9.030109456,8.500060854,3000,112.8763682,0,0.5,5.06
2666,10,ROCK,1:03,2667.3,178.973384,1020,1.620904647,-9.030109456, 1:1000,1.620904647,-9.030109456,8.500060854,3000,112.8763682,0,0.5,8.96
2667,10,ROCK,1:03,2667.3,178.973384,1020,2.022744518,-9.030109456, 1:1000,2.022744518,-9.030109456,8.500060854,3000,112.8763682,0,0.5,20.92
2668,10,ROCK,1:03,2667.3,178.973384,1020,1.452718859,-9.030109456, 1:1000,1.452718859,-9.030109456,11.79257454,3000,112.8763682,0,0.5,4.08
2669,10,ROCK,1:03,2667.3,178.973384,1020,1.841013565,-9.030109456, 1:1000,1.841013565,-9.030109456,11.79257454,3000,112.8763682,0,0.5,20.39
2670,10,ROCK,1:03,2667.3,178.973384,1020,1.653638794,-9.030109456, 1:1000,1.653638794,-9.030109456,11.79257454,3000,112.8763682,0,0.5,12.75
2671,10,ROCK,1:03,2667.3,178.973384,1020,1.277760488,-9.030109456, 1:1000,1.277760488,-9.030109456,11.79257454,3000,112.8763682,0,0.5,3.07
2672,10,ROCK,1:03,2667.3,178.973384,1020,1.983237789,-9.030109456, 1:1000,1.983237789,-9.030109456,11.79257454,3000,112.8763682,0,0.5,28.8
2673,10,ROCK,1:03,2667.3,178.973384,1020,1.715720797,-9.030109456, 1:1000,1.715720797,-9.030109456,4.905173457,3000,112.8763682,0,0.5,3.63
2674,10,ROCK,1:03,2667.3,178.973384,1020,1.90986815,-9.030109456, 1:1000,1.90986815,-9.030109456,4.871576379,3000,112.8763682,0,0.5,5.12
2675,10,ROCK,1:03,2667.3,178.973384,1020,1.443688749,-9.030109456, 1:1000,1.443688749,-9.030109456,4.8379793,3000,112.8763682,0,0.5,2.04
2676,10,ROCK,1:03,2667.3,178.973384,1020,1.657025085,-9.030109456, 1:1000,1.657025085,-9.030109456,6.920998166,3000,112.8763682,0,0.5,5.44
2677,10,ROCK,1:03,2667.3,178.973384,1020,2.006941827,-9.030109456, 1:1000,2.006941827,-9.030109456,6.853804009,3000,112.8763682,0,0.5,13.8
2678,10,ROCK,1:03,2667.3,178.973384,1020,1.828597165,-9.030109456, 1:1000,1.828597165,-9.030109456,6.853804009,3000,112.8763682,0,0.5,8.56
2679,10,ROCK,1:03,2667.3,178.973384,1020,1.473036605,-9.030109456, 1:1000,1.473036605,-9.030109456,6.920998166,3000,112.8763682,0,0.5,4.18
2680,10,ROCK,1:03,2667.3,178.973384,1020,1.19874703,-9.030109456, 1:1000,1.19874703,-9.030109456,6.853804009,3000,112.8763682,0,0.5,1.85
2681,10,ROCK,1:03,2667.3,178.973384,1020,2.094985394,-9.030109456, 1:1000,2.094985394,-9.030109456,6.853804009,3000,112.8763682,0,0.5,18.31
2682,10,ROCK,1:02,2667.3,178.973384,1020,1.012501023,-9.030109456, 1:1000,1.012501023,-9.030109456,6.551430302,3000,112.8763682,0,0.5,2.05
2683,10,ROCK,1:02,2667.3,178.973384,1020,1.160369065,-9.030109456, 1:1000,1.160369065,-9.030109456,6.517833224,3000,112.8763682,0,0.5,4.2
2684,10,ROCK,1:02,2667.3,178.973384,1020,1.300335762,-9.030109456, 1:1000,1.300335762,-9.030109456,6.517833224,3000,112.8763682,0,0.5,6.74
2685,10,ROCK,1:02,2667.3,178.973384,1020,1.558822645,-9.030109456, 1:1000,1.558822645,-9.030109456,6.551430302,3000,112.8763682,0,0.5,15.35
2686,10,ROCK,1:02,2667.3,178.973384,1020,1.473036605,-9.030109456, 1:1000,1.473036605,-9.030109456,6.551430302,3000,112.8763682,0,0.5,12.21
2687,10,ROCK,1:02,2667.3,178.973384,1020,1.27211667,-9.030109456, 1:1000,1.27211667,-9.030109456,8.466463775,3000,112.8763682,0,0.5,5.66
2688,10,ROCK,1:02,2667.3,178.973384,1020,1.021531132,-9.030109456, 1:1000,1.021531132,-9.030109456,8.399269618,3000,112.8763682,0,0.5,1.67
2689,10,ROCK,1:02,2667.3,178.973384,1020,1.410954602,-9.030109456, 1:1000,1.410954602,-9.030109456,8.500060854,3000,112.8763682,0,0.5,13.17
2690,10,ROCK,1:02,2667.3,178.973384,1020,1.171656702,-9.030109456, 1:1000,1.171656702,-9.030109456,8.466463775,3000,112.8763682,0,0.5,4.06
2691,10,ROCK,1:02,2667.3,178.973384,1020,1.158111538,-9.030109456, 1:1000,1.158111538,-9.030109456,11.69178331,3000,112.8763682,0,0.5,0.92
2692,10,ROCK,1:02,2667.3,178.973384,1020,1.316138453,-9.030109456, 1:1000,1.316138453,-9.030109456,11.79257454,3000,112.8763682,0,0.5,3.67
2693,10,ROCK,1:02,2667.3,178.973384,1020,1.494483115,-9.030109456, 1:1000,1.494483115,-9.030109456,11.79257454,3000,112.8763682,0,0.5,5.08
2694,10,ROCK,1:02,2667.3,178.973384,1020,1.8026356,-9.030109456, 1:1000,1.8026356,-9.030109456,11.69178331,3000,112.8763682,0,0.5,22.93
2695,10,ROCK,1:02,2667.3,178.973384,1020,1.670570249,-9.030109456, 1:1000,1.670570249,-9.030109456,11.69178331,3000,112.8763682,0,0.5,9.57
2696,10,ROCK,1:02,2667.3,178.973384,1020,1.289048125,-9.030109456, 1:1000,1.289048125,-9.030109456,4.669993908,3000,112.8763682,0,0.5,2.85
2697,10,ROCK,1:02,2667.3,178.973384,1020,1.539633662,-9.030109456, 1:1000,1.539633662,-9.030109456,4.703590986,3000,112.8763682,0,0.5,7.11
2698,10,ROCK,1:02,2667.3,178.973384,1020,1.794734254,-9.030109456, 1:1000,1.794734254,-9.030109456,4.905173457,3000,112.8763682,0,0.5,16.13
2699,10,ROCK,1:02,2667.3,178.973384,1020,1.026046187,-9.030109456, 1:1000,1.026046187,-9.030109456,4.770785143,3000,112.8763682,0,0.5,1.2
2700,10,ROCK,1:02,2667.3,178.973384,1020,1.395151911,-9.030109456, 1:1000,1.395151911,-9.030109456,4.737188065,3000,112.8763682,0,0.5,4.1
2701,10,ROCK,01:01.5,2667.3,178.973384,1020,1.276631724,-9.030109456, 1:1000,1.276631724,-9.030109456,8.600852089,3000,112.8763682,0,0.5,14.89
2702,10,ROCK,01:01.5,2667.3,178.973384,1020,0.97186553,-9.030109456, 1:1000,0.97186553,-9.030109456,8.500060854,3000,112.8763682,0,0.5,2.73
2703,10,ROCK,01:01.5,2667.3,178.973384,1020,1.085870662,-9.030109456, 1:1000,1.085870662,-9.030109456,8.399269618,3000,112.8763682,0,0.5,2.61
2704,10,ROCK,01:01.5,2667.3,178.973384,1020,1.182944339,-9.030109456, 1:1000,1.182944339,-9.030109456,8.600852089,3000,112.8763682,0,0.5,4.22
2705,10,ROCK,01:01.5,2667.3,178.973384,1020,1.363546528,-9.030109456, 1:1000,1.363546528,-9.030109456,8.500060854,3000,112.8763682,0,0.5,10.8
2706,10,ROCK,01:01.5,2667.3,178.973384,1020,1.302593289,-9.030109456, 1:1000,1.302593289,-9.030109456,6.652221538,3000,112.8763682,0,0.5,15.2
2707,10,ROCK,01:01.5,2667.3,178.973384,1020,0.951547784,-9.030109456, 1:1000,0.951547784,-9.030109456,6.585027381,3000,112.8763682,0,0.5,2.11
2708,10,ROCK,01:01.5,2667.3,178.973384,1020,1.141180082,-9.030109456, 1:1000,1.141180082,-9.030109456,6.585027381,3000,112.8763682,0,0.5,7.04
2709,10,ROCK,01:01.5,2667.3,178.973384,1020,1.486581769,-9.030109456, 1:1000,1.486581769,-9.030109456,8.600852089,3000,112.8763682,0,0.5,23.69
2710,10,ROCK,01:01.5,2667.3,178.973384,1020,1.223579831,-9.030109456, 1:1000,1.223579831,-9.030109456,4.804382222,3000,112.8763682,0,0.5,9.65
2711,10,ROCK,01:01.5,2667.3,178.973384,1020,1.021531132,-9.030109456, 1:1000,1.021531132,-9.030109456,4.804382222,3000,112.8763682,0,0.5,3.01
2712,10,ROCK,01:01.5,2667.3,178.973384,1020,1.388379329,-9.030109456, 1:1000,1.388379329,-9.030109456,4.770785143,3000,112.8763682,0,0.5,13.58
2713,10,ROCK,01:01.5,2667.3,178.973384,1020,1.564466463,-9.030109456, 1:1000,1.564466463,-9.030109456,4.804382222,3000,112.8763682,0,0.5,20.45
2714,10,ROCK,01:01.5,2667.3,178.973384,1020,1.133278737,-9.030109456, 1:1000,1.133278737,-9.030109456,4.804382222,3000,112.8763682,0,0.5,3.84
2715,10,ROCK,01:01.5,2667.3,178.973384,1020,1.039591351,-9.030109456, 1:1000,1.039591351,-9.030109456,6.652221538,3000,112.8763682,0,0.5,2.67
2716,10,ROCK,01:01.5,2667.3,178.973384,1020,1.185201866,-9.030109456, 1:1000,1.185201866,-9.030109456,11.59099207,3000,112.8763682,0,0.5,1.87
2717,10,ROCK,01:01.5,2667.3,178.973384,1020,1.377091692,-9.030109456, 1:1000,1.377091692,-9.030109456,11.79257454,3000,112.8763682,0,0.5,3.83
2718,10,ROCK,01:01.5,2667.3,178.973384,1020,1.565595227,-9.030109456, 1:1000,1.565595227,-9.030109456,11.79257454,3000,112.8763682,0,0.5,16.36
2719,10,ROCK,01:01.5,2667.3,178.973384,1020,1.469650314,-9.030109456, 1:1000,1.469650314,-9.030109456,11.79257454,3000,112.8763682,0,0.5,8.02
2720,10,ROCK,1:02,2667.3,178.973384,1020,1.184073102,-9.030109456, 1:1000,1.184073102,-9.030109456,8.735240403,3000,112.8763682,0,0.6,1.86
2721,10,ROCK,1:02,2667.3,178.973384,1020,1.562208936,-9.030109456, 1:1000,1.562208936,-9.030109456,8.735240403,3000,112.8763682,0,0.6,8.77
2722,10,ROCK,1:02,2667.3,178.973384,1020,1.935829715,-9.030109456, 1:1000,1.935829715,-9.030109456,8.836031639,3000,112.8763682,0,0.6,30.8
2723,10,ROCK,1:02,2667.3,178.973384,1020,1.729265961,-9.030109456, 1:1000,1.729265961,-9.030109456,8.735240403,3000,112.8763682,0,0.6,15.33
2724,10,ROCK,1:02,2667.3,178.973384,1020,1.519315916,-9.030109456, 1:1000,1.519315916,-9.030109456,6.719415695,3000,112.8763682,0,0.6,7.99
2725,10,ROCK,1:02,2667.3,178.973384,1020,2.037418446,-9.030109456, 1:1000,2.037418446,-9.030109456,6.652221538,3000,112.8763682,0,0.6,27.3
2726,10,ROCK,1:02,2667.3,178.973384,1020,1.786832909,-9.030109456, 1:1000,1.786832909,-9.030109456,6.719415695,3000,112.8763682,0,0.6,17.68
2727,10,ROCK,1:02,2667.3,178.973384,1020,1.188588157,-9.030109456, 1:1000,1.188588157,-9.030109456,6.719415695,3000,112.8763682,0,0.6,2.47
2728,10,ROCK,1:02,2667.3,178.973384,1020,1.602844428,-9.030109456, 1:1000,1.602844428,-9.030109456,4.703590986,3000,112.8763682,0,0.6,4.79
2729,10,ROCK,1:02,2667.3,178.973384,1020,1.915511968,-9.030109456, 1:1000,1.915511968,-9.030109456,4.938770536,3000,112.8763682,0,0.6,12.04
2730,10,ROCK,1:02,2667.3,178.973384,1020,1.138922555,-9.030109456, 1:1000,1.138922555,-9.030109456,4.871576379,3000,112.8763682,0,0.6,1.3
2731,10,ROCK,1:02,2667.3,178.973384,1020,2.124333249,-9.030109456, 1:1000,2.124333249,-9.030109456,4.938770536,3000,112.8763682,0,0.6,18.76
2732,10,ROCK,1:02,2667.3,178.973384,1020,1.5633377,-9.030109456, 1:1000,1.5633377,-9.030109456,12.22933656,3000,112.8763682,0,0.6,3.77
2733,10,ROCK,1:02,2667.3,178.973384,1020,1.820695819,-9.030109456, 1:1000,1.820695819,-9.030109456,12.43091904,3000,112.8763682,0,0.6,10.3
2734,10,ROCK,1:02,2667.3,178.973384,1020,1.988881608,-9.030109456, 1:1000,1.988881608,-9.030109456,12.22933656,3000,112.8763682,0,0.6,14
2735,10,ROCK,1:02,2667.3,178.973384,1020,1.254056451,-9.030109456, 1:1000,1.254056451,-9.030109456,11.99415702,3000,112.8763682,0,0.6,1.29
2736,10,ROCK,1:03,2682.6,180,1020,1.058780334,-9.030109456, 1:1000,1.058780334,-9.030109456,7.559342657,3000,112.8763682,0,0.1,13.26
2737,10,ROCK,1:03,2682.6,180,1020,0.700962246,-9.030109456, 1:1000,0.700962246,-9.030109456,7.559342657,3000,112.8763682,0,0.1,0.74
2738,10,ROCK,1:03,2682.6,180,1020,0.8951096,-9.030109456, 1:1000,0.8951096,-9.030109456,7.525745578,3000,112.8763682,0,0.1,7.01
2739,10,ROCK,1:03,2682.6,180,1020,1.25067016,-9.030109456, 1:1000,1.25067016,-9.030109456,7.525745578,3000,112.8763682,0,0.1,17.48
2740,10,ROCK,1:03,2682.6,180,1020,0.777718177,-9.030109456, 1:1000,0.777718177,-9.030109456,7.559342657,3000,112.8763682,0,0.1,4.46
2741,10,ROCK,1:03,2682.6,180,1020,0.944775202,-9.030109456, 1:1000,0.944775202,-9.030109456,6.013877047,3000,112.8763682,0,0.1,3.55
2742,10,ROCK,1:03,2682.6,180,1020,1.346615073,-9.030109456, 1:1000,1.346615073,-9.030109456,6.013877047,3000,112.8763682,0,0.1,11.43
2743,10,ROCK,1:03,2682.6,180,1020,1.135536264,-9.030109456, 1:1000,1.135536264,-9.030109456,6.013877047,3000,112.8763682,0,0.1,3.56
2744,10,ROCK,1:03,2682.6,180,1020,1.234867468,-9.030109456, 1:1000,1.234867468,-9.030109456,6.013877047,3000,112.8763682,0,0.1,11.22
2745,10,ROCK,1:03,2682.6,180,1020,1.528346025,-9.030109456, 1:1000,1.528346025,-9.030109456,6.047474125,3000,112.8763682,0,0.1,23.1
2746,10,ROCK,1:03,2682.6,180,1020,1.024917423,-9.030109456, 1:1000,1.024917423,-9.030109456,8.735240403,3000,112.8763682,0,0.1,4.71
2747,10,ROCK,1:03,2682.6,180,1020,1.202133321,-9.030109456, 1:1000,1.202133321,-9.030109456,8.298478383,3000,112.8763682,0,0.1,10.63
2748,10,ROCK,1:03,2682.6,180,1020,1.378220456,-9.030109456, 1:1000,1.378220456,-9.030109456,8.970419952,3000,112.8763682,0,0.1,18.12
2749,10,ROCK,1:03,2682.6,180,1020,0.83077007,-9.030109456, 1:1000,0.83077007,-9.030109456,8.298478383,3000,112.8763682,0,0.1,2.62
2750,10,ROCK,1:03,2682.6,180,1020,0.956062839,-9.030109456, 1:1000,0.956062839,-9.030109456,14.27875835,3000,112.8763682,0,0.1,8.77
2751,10,ROCK,1:03,2682.6,180,1020,0.713378647,-9.030109456, 1:1000,0.713378647,-9.030109456,14.27875835,3000,112.8763682,0,0.1,2.65
2752,10,ROCK,1:03,2682.6,180,1020,1.191974448,-9.030109456, 1:1000,1.191974448,-9.030109456,14.27875835,3000,112.8763682,0,0.1,31.63
2753,10,ROCK,1:03,2682.6,180,1020,0.840928943,-9.030109456, 1:1000,0.840928943,-9.030109456,14.27875835,3000,112.8763682,0,0.1,4.37
2754,10,ROCK,1:03,2682.6,180,1020,1.077969316,-9.030109456, 1:1000,1.077969316,-9.030109456,14.27875835,3000,112.8763682,0,0.1,17.53
2755,10,ROCK,1:03,2682.6,180,1020,1.000084622,-9.030109456, 1:1000,1.000084622,-9.030109456,10.07912354,3000,112.8763682,0,0.1,11.66
2756,10,ROCK,1:03,2682.6,180,1020,0.664841809,-9.030109456, 1:1000,0.664841809,-9.030109456,11.01984174,3000,112.8763682,0,0.1,1.87
2757,10,ROCK,1:03,2682.6,180,1020,0.842057707,-9.030109456, 1:1000,0.842057707,-9.030109456,10.85185635,3000,112.8763682,0,0.1,7.24
2758,10,ROCK,1:03,2682.6,180,1020,1.145695137,-9.030109456, 1:1000,1.145695137,-9.030109456,10.85185635,3000,112.8763682,0,0.1,19.85
2759,10,ROCK,1:03,2682.6,180,1020,0.901882182,-9.030109456, 1:1000,0.901882182,-9.030109456,10.85185635,3000,112.8763682,0,0.1,11.72
2760,10,ROCK,1:03,2682.6,180,1020,0.669356863,-9.030109456, 1:1000,0.669356863,-9.030109456,10.85185635,3000,112.8763682,0,0.1,1.66
2761,10,ROCK,1:03,2682.6,180,1020,0.785619523,-9.030109456, 1:1000,0.785619523,-9.030109456,10.85185635,3000,112.8763682,0,0.1,4.37
2762,10,ROCK,1:03,2682.6,180,1020,1.094900771,-9.030109456, 1:1000,1.094900771,-9.030109456,10.75106511,3000,112.8763682,0,0.1,31.79
2763,10,ROCK,1:03,2682.6,180,1020,1.20777714,-9.030109456, 1:1000,1.20777714,-9.030109456,5.173950085,3000,112.8763682,0,0.1,8.06
2764,10,ROCK,1:03,2682.6,180,1020,1.414340893,-9.030109456, 1:1000,1.414340893,-9.030109456,6.148265361,3000,112.8763682,0,0.1,11.07
2765,10,ROCK,1:03,2682.6,180,1020,1.206648376,-9.030109456, 1:1000,1.206648376,-9.030109456,12.22933656,3000,112.8763682,0,0.1,20.64
2766,10,ROCK,1:03,2682.6,180,1020,0.757400431,-9.030109456, 1:1000,0.757400431,-9.030109456,6.349847831,3000,112.8763682,0,0.1,0.86
2767,10,ROCK,1:03,2682.6,180,1020,0.978638112,-9.030109456, 1:1000,0.978638112,-9.030109456,6.349847831,3000,112.8763682,0,0.1,1.98
2768,10,ROCK,1:03,2682.6,180,1020,1.584784209,-9.030109456, 1:1000,1.584784209,-9.030109456,6.349847831,3000,112.8763682,0,0.1,13.2
2769,10,ROCK,1:03,2682.6,180,1020,1.230352413,-9.030109456, 1:1000,1.230352413,-9.030109456,4.703590986,3000,112.8763682,0,0.1,6.84
